"date_hour","T_15_crop","M_15_crop","T_15_meadow","M_15_meadow","T_15_forest","M_15_forest","AirTempHourely","PrecHourely","sum_24","sum_48","sum_72","sum_96","sum_120","sum_144","sum_168","sum_192","sum_216","sum_240","SoilTempHourely","SoilMoiHourely"
2022-12-10 00:00:00,2.13,15.03,1.7,18.55,3.56,24.28,-3.67,0,0,0.03,0.04,0.06,0.13,0.21,0.2,0.19,0.19,0.19,3.41,32.19
2022-12-10 01:00:00,2.03,15.01,1.69,18.55,3.48,24.27,-3.77,0,0,0.03,0.04,0.06,0.13,0.21,0.2,0.19,0.19,0.19,3.4,32.19
2022-12-10 02:00:00,2.04,15,1.71,18.54,3.48,24.25,-3.91,0,0,0.03,0.04,0.06,0.12,0.21,0.2,0.19,0.19,0.19,3.39,32.18
2022-12-10 03:00:00,1.99,14.99,1.64,18.55,3.45,24.25,-3.94,0,0,0.03,0.04,0.05,0.12,0.21,0.2,0.19,0.19,0.19,3.38,32.19
2022-12-10 04:00:00,1.96,14.98,1.56,18.56,3.47,24.24,-3.69,0,0,0.02,0.04,0.05,0.12,0.21,0.2,0.19,0.19,0.19,3.38,32.2
2022-12-10 05:00:00,1.95,14.96,1.56,18.55,3.44,24.23,-3.62,0,0,0.02,0.04,0.05,0.12,0.21,0.2,0.19,0.19,0.19,3.37,32.19
2022-12-10 06:00:00,1.92,14.96,1.53,18.56,3.41,24.23,-3.75,0,0,0.02,0.04,0.05,0.12,0.21,0.2,0.19,0.19,0.19,3.36,32.17
2022-12-10 07:00:00,1.96,14.98,1.5,18.56,3.43,24.21,-3.81,0,0,0.02,0.04,0.05,0.12,0.21,0.2,0.19,0.19,0.19,3.35,32.16
2022-12-10 08:00:00,1.92,14.93,1.52,18.55,3.43,24.21,-3.75,0,0,0.02,0.04,0.05,0.12,0.2,0.2,0.19,0.19,0.19,3.35,32.12
2022-12-10 09:00:00,1.95,14.98,1.5,18.55,3.43,24.21,-3.51,0,0,0.02,0.04,0.05,0.12,0.2,0.2,0.19,0.19,0.19,3.34,32.13
2022-12-10 10:00:00,1.97,14.97,1.54,18.54,3.42,24.2,-3.35,0,0,0.02,0.04,0.05,0.12,0.19,0.2,0.19,0.19,0.19,3.33,32.14
2022-12-10 11:00:00,1.95,14.96,1.52,18.54,3.4,24.19,-3.36,0,0,0.02,0.04,0.04,0.12,0.18,0.2,0.19,0.19,0.19,3.33,32.12
2022-12-10 12:00:00,1.98,14.99,1.51,18.54,3.4,24.18,-3.54,0,0,0.01,0.03,0.04,0.12,0.17,0.2,0.19,0.19,0.19,3.32,32.09
2022-12-10 13:00:00,1.94,15.07,1.53,18.54,3.41,24.17,-3.68,0,0,0,0.03,0.04,0.12,0.16,0.2,0.19,0.19,0.19,3.31,32.1
2022-12-10 14:00:00,1.95,15.13,1.53,18.54,3.42,24.15,-3.75,0,0,0,0.03,0.04,0.11,0.15,0.2,0.19,0.19,0.19,3.31,32.09
2022-12-10 15:00:00,1.97,15.18,1.52,18.54,3.42,24.15,-4.31,0,0,0,0.03,0.04,0.11,0.14,0.2,0.19,0.19,0.19,3.31,32.07
2022-12-10 16:00:00,1.94,15.18,1.5,18.55,3.41,24.14,-4.49,0,0,0,0.03,0.04,0.1,0.14,0.2,0.19,0.19,0.19,3.31,32.06
2022-12-10 17:00:00,1.91,15.16,1.5,18.54,3.4,24.12,-4.51,0,0,0,0.03,0.04,0.1,0.13,0.2,0.19,0.19,0.19,3.3,32.07
2022-12-10 18:00:00,1.97,15.1,1.51,18.54,3.41,24.11,-4.57,0,0,0,0.03,0.04,0.09,0.13,0.2,0.19,0.19,0.19,3.29,32.05
2022-12-10 19:00:00,1.99,15.07,1.5,18.54,3.43,24.1,-4.74,0,0,0,0.03,0.04,0.09,0.13,0.2,0.19,0.19,0.19,3.29,32.05
2022-12-10 20:00:00,1.94,15.04,1.51,18.53,3.41,24.09,-4.78,0,0,0,0.03,0.04,0.08,0.13,0.2,0.19,0.19,0.19,3.29,32.03
2022-12-10 21:00:00,1.97,15,1.5,18.53,3.4,24.08,-4.95,0,0,0,0.03,0.04,0.08,0.13,0.2,0.19,0.19,0.19,3.27,32.03
2022-12-10 22:00:00,1.97,14.97,1.5,18.52,3.43,24.07,-4.96,0,0,0,0.02,0.04,0.07,0.13,0.2,0.19,0.19,0.19,3.27,32
2022-12-10 23:00:00,1.93,14.89,1.5,18.52,3.4,24.06,-5,0,0,0,0.02,0.04,0.06,0.12,0.2,0.19,0.19,0.19,3.26,32.01
2022-12-11 00:00:00,1.93,14.83,1.53,18.51,3.4,24.05,-5.14,0,0,0,0.02,0.04,0.06,0.12,0.2,0.19,0.19,0.19,3.24,31.99
2022-12-11 01:00:00,1.9,14.72,1.48,18.51,3.38,24.03,-5.32,0,0,0,0.02,0.04,0.06,0.12,0.2,0.19,0.19,0.19,3.23,31.99
2022-12-11 02:00:00,1.86,14.63,1.44,18.51,3.38,24.03,-5.48,0,0,0,0.02,0.04,0.06,0.12,0.2,0.19,0.19,0.19,3.23,31.98
2022-12-11 03:00:00,1.77,14.55,1.4,18.51,3.39,24.01,-5.7,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.21,31.95
2022-12-11 04:00:00,1.75,14.53,1.32,18.52,3.37,24.01,-5.78,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.21,31.95
2022-12-11 05:00:00,1.75,14.53,1.32,18.51,3.34,24.01,-5.61,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.19,31.94
2022-12-11 06:00:00,1.74,14.53,1.32,18.51,3.35,24,-5.55,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.18,31.95
2022-12-11 07:00:00,1.74,14.54,1.3,18.51,3.33,23.99,-5.66,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.17,31.93
2022-12-11 08:00:00,1.74,14.56,1.31,18.5,3.25,23.99,-6.48,0,0,0,0.02,0.04,0.05,0.12,0.2,0.19,0.19,0.19,3.16,31.93
2022-12-11 09:00:00,1.74,14.58,1.28,18.5,3.27,23.98,-6.56,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,0.19,3.15,31.93
2022-12-11 10:00:00,1.73,14.59,1.3,18.49,3.22,23.97,-6.42,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,0.19,3.14,31.93
2022-12-11 11:00:00,1.74,14.61,1.25,18.5,3.22,23.97,-6.27,0,0,0,0.02,0.04,0.04,0.12,0.17,0.19,0.19,0.19,3.13,31.92
2022-12-11 12:00:00,1.73,14.64,1.22,18.5,3.24,23.96,-6.05,0,0,0,0.01,0.03,0.04,0.12,0.16,0.19,0.19,0.19,3.12,31.89
2022-12-11 13:00:00,1.73,14.67,1.21,18.5,3.17,23.95,-6.18,0,0,0,0,0.03,0.04,0.12,0.15,0.19,0.19,0.19,3.11,31.9
2022-12-11 14:00:00,1.69,14.69,1.2,18.5,3.19,23.94,-6.22,0.02,0,0,0,0.03,0.04,0.11,0.14,0.19,0.19,0.19,3.11,31.88
2022-12-11 15:00:00,1.69,14.72,1.2,18.5,3.2,23.93,-6.21,0,0,0,0,0.03,0.04,0.11,0.14,0.19,0.19,0.19,3.1,31.88
2022-12-11 16:00:00,1.68,14.76,1.18,18.51,3.21,23.92,-6.8,0,0,0,0,0.03,0.04,0.1,0.13,0.19,0.19,0.19,3.1,31.87
2022-12-11 17:00:00,1.68,14.75,1.15,18.51,3.17,23.91,-7.23,0,0,0,0,0.03,0.04,0.1,0.13,0.19,0.19,0.19,3.09,31.87
2022-12-11 18:00:00,1.66,14.76,1.17,18.51,3.17,23.91,-7.54,0,0,0,0,0.03,0.04,0.09,0.13,0.19,0.19,0.19,3.09,31.86
2022-12-11 19:00:00,1.7,14.79,1.22,18.5,3.17,23.9,-7.68,0,0,0,0,0.03,0.04,0.09,0.13,0.19,0.19,0.19,3.08,31.87
2022-12-11 20:00:00,1.68,14.79,1.23,18.5,3.17,23.89,-7.67,0,0,0,0,0.03,0.04,0.08,0.13,0.19,0.19,0.19,3.08,31.85
2022-12-11 21:00:00,1.73,14.8,1.22,18.5,3.17,23.88,-7.93,0,0,0,0,0.03,0.04,0.08,0.13,0.19,0.19,0.19,3.07,31.84
2022-12-11 22:00:00,1.64,14.78,1.25,18.49,3.18,23.87,-8.1,0,0,0,0,0.03,0.04,0.07,0.12,0.19,0.19,0.19,3.07,31.84
2022-12-11 23:00:00,1.71,14.81,1.26,18.49,3.14,23.87,-8.15,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,0.19,3.07,31.81
2022-12-12 00:00:00,1.69,14.81,1.3,18.49,3.14,23.86,-8.63,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,0.19,3.06,31.81
2022-12-12 01:00:00,1.68,14.79,1.31,18.48,3.12,23.85,-9.04,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,0.19,3.05,31.81
2022-12-12 02:00:00,1.69,14.79,1.28,18.49,3.11,23.84,-8.7,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,0.19,3.03,31.8
2022-12-12 03:00:00,1.66,14.77,1.28,18.48,3.08,23.83,-8.5,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,0.19,3.02,31.82
2022-12-12 04:00:00,1.66,14.78,1.3,18.48,3.05,23.82,-8.6,0,0,0,0,0.02,0.04,0.06,0.12,0.19,0.19,0.19,3.01,31.82
2022-12-12 05:00:00,1.61,14.78,1.29,18.48,3.07,23.81,-8.85,0,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,3.01,31.8
2022-12-12 06:00:00,1.7,14.75,1.29,18.48,3.06,23.8,-8.85,0,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,3,31.78
2022-12-12 07:00:00,1.63,14.77,1.31,18.48,3.05,23.8,-9.1,0,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,2.98,31.76
2022-12-12 08:00:00,1.65,14.75,1.3,18.48,3.04,23.79,-8.83,0,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,2.97,31.77
2022-12-12 09:00:00,1.63,14.75,1.31,18.47,2.99,23.78,-9.04,0,0,0,0,0.02,0.04,0.05,0.12,0.19,0.19,0.19,2.96,31.75
2022-12-12 10:00:00,1.68,14.75,1.34,18.47,3.01,23.77,-8.24,0,0,0,0,0.02,0.04,0.05,0.11,0.18,0.19,0.19,2.95,31.75
2022-12-12 11:00:00,1.65,14.75,1.31,18.47,3.01,23.76,-7.73,0,0,0,0,0.02,0.04,0.04,0.11,0.17,0.19,0.19,2.94,31.77
2022-12-12 12:00:00,1.66,14.77,1.3,18.47,3.03,23.76,-7.3,0,0,0,0,0.01,0.03,0.04,0.11,0.15,0.19,0.19,2.93,31.76
2022-12-12 13:00:00,1.64,14.8,1.28,18.47,3.01,23.75,-6.75,0,0,0,0,0,0.03,0.04,0.11,0.14,0.19,0.19,2.92,31.76
2022-12-12 14:00:00,1.65,14.81,1.3,18.47,3.02,23.74,-6.71,0.03,0,0,0,0,0.03,0.04,0.11,0.14,0.19,0.19,2.91,31.77
2022-12-12 15:00:00,1.6,14.83,1.3,18.47,3.02,23.73,-6.63,0,0,0,0,0,0.03,0.04,0.11,0.13,0.19,0.19,2.91,31.76
2022-12-12 16:00:00,1.68,14.84,1.31,18.46,3.02,23.72,-6.64,0,0,0,0,0,0.03,0.04,0.1,0.13,0.19,0.19,2.9,31.74
2022-12-12 17:00:00,1.68,14.86,1.32,18.46,3.02,23.71,-6.98,0,0,0,0,0,0.03,0.04,0.1,0.12,0.19,0.19,2.89,31.74
2022-12-12 18:00:00,1.6,14.84,1.33,18.46,2.98,23.71,-7.27,0,0,0,0,0,0.03,0.04,0.09,0.12,0.19,0.19,2.88,31.72
2022-12-12 19:00:00,1.63,14.85,1.31,18.46,3,23.7,-7.29,0,0,0,0,0,0.03,0.04,0.09,0.12,0.19,0.19,2.88,31.71
2022-12-12 20:00:00,1.64,14.85,1.32,18.46,3.02,23.69,-8.26,0,0,0,0,0,0.03,0.04,0.08,0.12,0.19,0.19,2.86,31.71
2022-12-12 21:00:00,1.62,14.84,1.3,18.46,3,23.68,-8.98,0,0,0,0,0,0.03,0.04,0.08,0.12,0.19,0.19,2.86,31.7
2022-12-12 22:00:00,1.62,14.83,1.32,18.45,3.01,23.67,-9.36,0,0,0,0,0,0.03,0.04,0.07,0.12,0.19,0.19,2.85,31.71
2022-12-12 23:00:00,1.64,14.79,1.31,18.45,3,23.67,-9.48,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.84,31.71
2022-12-13 00:00:00,1.61,14.73,1.3,18.45,2.99,23.67,-9.7,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.83,31.69
2022-12-13 01:00:00,1.59,14.68,1.31,18.44,3,23.66,-9.9,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.83,31.68
2022-12-13 02:00:00,1.56,14.64,1.29,18.44,3,23.67,-9.92,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.82,31.67
2022-12-13 03:00:00,1.52,14.6,1.33,18.43,3.02,23.66,-9.93,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.8,31.65
2022-12-13 04:00:00,1.54,14.53,1.27,18.44,3,23.65,-9.94,0,0,0,0,0,0.03,0.04,0.06,0.12,0.19,0.19,2.79,31.66
2022-12-13 05:00:00,1.55,14.46,1.2,18.45,3,23.65,-9.88,0,0,0,0,0,0.03,0.04,0.05,0.12,0.19,0.19,2.78,31.63
2022-12-13 06:00:00,1.53,14.38,1.1,18.46,3.01,23.64,-9.81,0,0,0,0,0,0.03,0.04,0.05,0.12,0.19,0.19,2.76,31.66
2022-12-13 07:00:00,1.51,14.29,1.03,18.46,3,23.63,-9.74,0,0,0,0,0,0.03,0.04,0.05,0.11,0.19,0.19,2.75,31.64
2022-12-13 08:00:00,1.52,14.18,0.98,18.47,2.97,23.63,-9.68,0,0,0,0,0,0.03,0.04,0.05,0.11,0.19,0.19,2.74,31.64
2022-12-13 09:00:00,1.5,14.06,0.96,18.47,2.93,23.62,-8.96,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,0.19,2.72,31.63
2022-12-13 10:00:00,1.53,13.99,0.93,18.46,2.91,23.62,-8.24,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,0.19,2.71,31.64
2022-12-13 11:00:00,1.55,13.98,0.9,18.45,2.9,23.6,-7.46,0,0,0,0,0,0.02,0.04,0.04,0.11,0.16,0.19,2.7,31.63
2022-12-13 12:00:00,1.53,13.98,0.88,18.45,2.9,23.6,-7.25,0,0,0,0,0,0.01,0.03,0.04,0.11,0.15,0.19,2.68,31.63
2022-12-13 13:00:00,1.53,13.99,0.86,18.45,2.86,23.59,-6.96,0,0,0,0,0,0.01,0.03,0.04,0.11,0.14,0.19,2.67,31.63
2022-12-13 14:00:00,1.52,13.99,0.88,18.44,2.82,23.59,-6.92,0,0,0,0,0,0,0.03,0.04,0.11,0.14,0.19,2.66,31.62
2022-12-13 15:00:00,1.56,13.98,0.88,18.43,2.83,23.58,-7.25,0,0,0,0,0,0,0.03,0.04,0.1,0.13,0.18,2.65,31.61
2022-12-13 16:00:00,1.54,13.92,0.87,18.43,2.82,23.58,-7.87,0,0,0,0,0,0,0.03,0.04,0.1,0.13,0.18,2.64,31.6
2022-12-13 17:00:00,1.52,13.83,0.87,18.43,2.81,23.57,-8.29,0,0,0,0,0,0,0.03,0.04,0.09,0.12,0.18,2.63,31.59
2022-12-13 18:00:00,1.49,13.73,0.9,18.42,2.8,23.57,-8.62,0,0,0,0,0,0,0.03,0.04,0.09,0.12,0.18,2.62,31.59
2022-12-13 19:00:00,1.5,13.61,0.87,18.42,2.78,23.56,-9.01,0,0,0,0,0,0,0.03,0.04,0.08,0.12,0.18,2.61,31.59
2022-12-13 20:00:00,1.53,13.5,0.89,18.41,2.75,23.57,-9.31,0,0,0,0,0,0,0.03,0.04,0.08,0.12,0.18,2.6,31.61
2022-12-13 21:00:00,1.5,13.38,0.88,18.4,2.72,23.57,-9.51,0,0,0,0,0,0,0.03,0.04,0.07,0.12,0.18,2.59,31.57
2022-12-13 22:00:00,1.53,13.27,0.86,18.4,2.68,23.58,-9.81,0,0,0,0,0,0,0.03,0.04,0.07,0.12,0.18,2.57,31.59
2022-12-13 23:00:00,1.48,13.18,0.89,18.38,2.66,23.57,-9.73,0,0,0,0,0,0,0.03,0.04,0.06,0.12,0.18,2.56,31.58
2022-12-14 00:00:00,1.54,13.11,0.89,18.38,2.63,23.57,-9.46,0,0,0,0,0,0,0.03,0.04,0.06,0.12,0.18,2.55,31.57
2022-12-14 01:00:00,1.47,13.04,0.87,18.37,2.61,23.57,-9.49,0,0,0,0,0,0,0.03,0.04,0.05,0.12,0.18,2.54,31.57
2022-12-14 02:00:00,1.51,12.96,0.86,18.36,2.59,23.56,-9.55,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.53,31.58
2022-12-14 03:00:00,1.5,12.9,0.85,18.35,2.6,23.56,-9.31,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.52,31.57
2022-12-14 04:00:00,1.49,12.85,0.82,18.35,2.57,23.55,-9.14,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.5,31.57
2022-12-14 05:00:00,1.45,12.8,0.83,18.34,2.56,23.56,-9.1,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.49,31.57
2022-12-14 06:00:00,1.48,12.76,0.79,18.33,2.53,23.55,-8.98,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.48,31.58
2022-12-14 07:00:00,1.46,12.71,0.76,18.32,2.5,23.54,-8.99,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.47,31.56
2022-12-14 08:00:00,1.43,12.67,0.73,18.32,2.46,23.54,-8.91,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.46,31.56
2022-12-14 09:00:00,1.38,12.61,0.73,18.3,2.41,23.53,-8.77,0,0,0,0,0,0,0.03,0.04,0.05,0.11,0.18,2.45,31.59
2022-12-14 10:00:00,1.44,12.58,0.71,18.29,2.4,23.52,-8.66,0,0,0,0,0,0,0.03,0.04,0.04,0.11,0.17,2.44,31.57
2022-12-14 11:00:00,1.4,12.59,0.68,18.28,2.41,23.52,-8.34,0,0,0,0,0,0,0.02,0.04,0.04,0.11,0.16,2.43,31.58
2022-12-14 12:00:00,1.38,12.59,0.69,18.27,2.42,23.51,-8.18,0,0,0,0,0,0,0.01,0.03,0.04,0.11,0.15,2.42,31.57
2022-12-14 13:00:00,1.36,12.6,0.69,18.26,2.41,23.5,-8.04,0,0,0,0,0,0,0.01,0.03,0.04,0.11,0.14,2.41,31.58
2022-12-14 14:00:00,1.41,12.6,0.64,18.26,2.41,23.49,-7.73,0,0,0,0,0,0,0,0.03,0.04,0.1,0.13,2.4,31.57
2022-12-14 15:00:00,1.34,12.63,0.64,18.24,2.4,23.49,-7.78,0,0,0,0,0,0,0,0.03,0.04,0.1,0.13,2.39,31.55
2022-12-14 16:00:00,1.37,12.64,0.66,18.23,2.41,23.49,-7.79,0,0,0,0,0,0,0,0.03,0.04,0.09,0.12,2.39,31.54
2022-12-14 17:00:00,1.34,12.65,0.66,18.22,2.41,23.48,-7.82,0,0,0,0,0,0,0,0.03,0.04,0.09,0.12,2.38,31.53
2022-12-14 18:00:00,1.35,12.66,0.66,18.21,2.39,23.47,-7.74,0,0,0,0,0,0,0,0.03,0.04,0.09,0.12,2.38,31.55
2022-12-14 19:00:00,1.35,12.67,0.67,18.21,2.41,23.47,-7.63,0,0,0,0,0,0,0,0.03,0.04,0.08,0.12,2.36,31.54
2022-12-14 20:00:00,1.35,12.69,0.68,18.2,2.37,23.45,-7.42,0,0,0,0,0,0,0,0.03,0.04,0.08,0.12,2.36,31.54
2022-12-14 21:00:00,1.32,12.7,0.7,18.19,2.4,23.45,-7.42,0,0,0,0,0,0,0,0.03,0.04,0.07,0.12,2.35,31.53
2022-12-14 22:00:00,1.33,12.71,0.68,18.19,2.39,23.45,-7.84,0,0,0,0,0,0,0,0.03,0.04,0.07,0.12,2.34,31.53
2022-12-14 23:00:00,1.36,12.7,0.67,18.18,2.36,23.44,-7.73,0,0,0,0,0,0,0,0.03,0.04,0.06,0.11,2.34,31.53
2022-12-15 00:00:00,1.33,12.69,0.67,18.18,2.38,23.44,-7.71,0,0,0,0,0,0,0,0.03,0.04,0.06,0.11,2.33,31.53
2022-12-15 01:00:00,1.35,12.67,0.71,18.17,2.34,23.43,-7.85,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.32,31.53
2022-12-15 02:00:00,1.35,12.66,0.67,18.17,2.28,23.43,-7.9,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.32,31.54
2022-12-15 03:00:00,1.32,12.64,0.66,18.17,2.24,23.43,-7.5,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.31,31.52
2022-12-15 04:00:00,1.35,12.62,0.69,18.16,2.3,23.43,-7.18,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.31,31.49
2022-12-15 05:00:00,1.34,12.6,0.72,18.15,2.22,23.42,-7.2,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.3,31.49
2022-12-15 06:00:00,1.34,12.59,0.69,18.15,2.24,23.43,-6.95,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.3,31.48
2022-12-15 07:00:00,1.33,12.58,0.72,18.14,2.2,23.43,-6.77,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.29,31.49
2022-12-15 08:00:00,1.33,12.58,0.67,18.14,2.2,23.42,-6.71,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.29,31.49
2022-12-15 09:00:00,1.3,12.57,0.67,18.14,2.2,23.41,-6.47,0,0,0,0,0,0,0,0.03,0.04,0.05,0.11,2.29,31.49
2022-12-15 10:00:00,1.34,12.56,0.7,18.13,2.21,23.41,-5.62,0,0,0,0,0,0,0,0.02,0.04,0.04,0.11,2.28,31.47
2022-12-15 11:00:00,1.32,12.57,0.67,18.13,2.21,23.41,-4.77,0,0,0,0,0,0,0,0.02,0.04,0.04,0.11,2.28,31.47
2022-12-15 12:00:00,1.26,12.59,0.7,18.12,2.2,23.41,-3.98,0,0,0,0,0,0,0,0.01,0.03,0.04,0.11,2.27,31.47
2022-12-15 13:00:00,1.33,12.6,0.69,18.12,2.21,23.4,-3.94,0,0,0,0,0,0,0,0.01,0.03,0.04,0.11,2.27,31.48
2022-12-15 14:00:00,1.32,12.61,0.72,18.11,2.2,23.39,-3.86,0,0,0,0,0,0,0,0,0.03,0.04,0.1,2.27,31.48
2022-12-15 15:00:00,1.3,12.61,0.72,18.11,2.21,23.38,-4.76,0,0,0,0,0,0,0,0,0.03,0.04,0.1,2.26,31.49
2022-12-15 16:00:00,1.29,12.6,0.72,18.11,2.21,23.38,-6.45,0,0,0,0,0,0,0,0,0.03,0.04,0.09,2.26,31.48
2022-12-15 17:00:00,1.31,12.57,0.71,18.11,2.2,23.37,-6.4,0,0,0,0,0,0,0,0,0.03,0.04,0.09,2.26,31.5
2022-12-15 18:00:00,1.3,12.55,0.68,18.11,2.21,23.37,-5.44,0,0,0,0,0,0,0,0,0.03,0.04,0.08,2.26,31.49
2022-12-15 19:00:00,1.33,12.52,0.71,18.1,2.19,23.36,-5.35,0,0,0,0,0,0,0,0,0.03,0.04,0.08,2.26,31.52
2022-12-15 20:00:00,1.3,12.5,0.66,18.11,2.21,23.35,-5.72,0,0,0,0,0,0,0,0,0.03,0.04,0.08,2.26,31.5
2022-12-15 21:00:00,1.33,12.49,0.71,18.1,2.2,23.35,-6.28,0,0,0,0,0,0,0,0,0.03,0.04,0.07,2.26,31.54
2022-12-15 22:00:00,1.31,12.48,0.7,18.09,2.2,23.34,-6.84,0,0,0,0,0,0,0,0,0.03,0.04,0.07,2.25,31.53
2022-12-15 23:00:00,1.27,12.46,0.69,18.1,2.21,23.33,-7.01,0,0,0,0,0,0,0,0,0.03,0.04,0.06,2.26,31.55
2022-12-16 00:00:00,1.26,12.46,0.69,18.09,2.2,23.34,-6.88,0,0,0,0,0,0,0,0,0.03,0.04,0.06,2.25,31.53
2022-12-16 01:00:00,1.28,12.45,0.68,18.09,2.21,23.32,-6.75,0,0,0,0,0,0,0,0,0.03,0.04,0.05,2.25,31.56
2022-12-16 02:00:00,1.24,12.44,0.7,18.09,2.2,23.32,-6.5,0,0,0,0,0,0,0,0,0.03,0.04,0.05,2.25,31.54
2022-12-16 03:00:00,1.28,12.44,0.69,18.09,2.19,23.31,-6.02,0,0,0,0,0,0,0,0,0.03,0.04,0.05,2.25,31.56
2022-12-16 04:00:00,1.29,12.43,0.67,18.09,2.2,23.31,-5.68,0,0,0,0,0,0,0,0,0.02,0.04,0.05,2.25,31.56
2022-12-16 05:00:00,1.28,12.44,0.69,18.08,2.21,23.3,-5.58,0,0,0,0,0,0,0,0,0.02,0.04,0.05,2.25,31.56
2022-12-16 06:00:00,1.2,12.44,0.68,18.08,2.2,23.3,-5.84,0,0,0,0,0,0,0,0,0.02,0.04,0.05,2.25,31.55
2022-12-16 07:00:00,1.18,12.44,0.66,18.08,2.2,23.29,-5.76,0,0,0,0,0,0,0,0,0.02,0.04,0.05,2.24,31.55
2022-12-16 08:00:00,1.25,12.45,0.68,18.08,2.19,23.29,-6.55,0,0,0,0,0,0,0,0,0.02,0.04,0.05,2.24,31.53
2022-12-16 09:00:00,1.21,12.45,0.67,18.08,2.19,23.28,-7,0,0,0,0,0,0,0,0,0.02,0.04,0.04,2.24,31.49
2022-12-16 10:00:00,1.24,12.45,0.67,18.08,2.21,23.29,-5.89,0,0,0,0,0,0,0,0,0.02,0.04,0.04,2.24,31.51
2022-12-16 11:00:00,1.26,12.45,0.66,18.08,2.2,23.28,-6.87,0,0,0,0,0,0,0,0,0.02,0.04,0.04,2.24,31.49
2022-12-16 12:00:00,1.26,12.48,0.67,18.08,2.2,23.28,-7.49,0,0,0,0,0,0,0,0,0.01,0.03,0.04,2.24,31.52
2022-12-16 13:00:00,1.24,12.48,0.66,18.08,2.2,23.26,-7.76,0,0,0,0,0,0,0,0,0.01,0.03,0.04,2.24,31.56
2022-12-16 14:00:00,1.21,12.5,0.67,18.07,2.21,23.27,-8.06,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.54
2022-12-16 15:00:00,1.22,12.48,0.65,18.08,2.19,23.26,-8.36,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.55
2022-12-16 16:00:00,1.22,12.5,0.65,18.08,2.19,23.25,-8.68,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.55
2022-12-16 17:00:00,1.2,12.5,0.64,18.08,2.2,23.25,-8.61,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.55
2022-12-16 18:00:00,1.25,12.5,0.66,18.07,2.2,23.24,-8.78,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.55
2022-12-16 19:00:00,1.2,12.49,0.64,18.08,2.2,23.24,-8.79,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.56
2022-12-16 20:00:00,1.2,12.48,0.66,18.08,2.2,23.24,-8.52,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.56
2022-12-16 21:00:00,1.16,12.47,0.62,18.08,2.2,23.24,-8.4,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.56
2022-12-16 22:00:00,1.17,12.47,0.64,18.08,2.19,23.23,-8.58,0,0,0,0,0,0,0,0,0,0.03,0.04,2.24,31.57
